#Wordnet sign languages	gsg	sign-net.meine-dgs.de	IDGS, Hamburg University
00929160-v	gsg:lemma	dgs.30013
00929160-v	gsg:lemma	dgs.30019
00929160-v	gsg:lemma	dgs.30021
00933154-a	gsg:lemma	dgs.13207
00933154-a	gsg:lemma	dgs.14231
00933154-a	gsg:lemma	dgs.15946
00939277-v	gsg:lemma	dgs.52392
00949619-n	gsg:lemma	dgs.13144
00959524-v	gsg:lemma	dgs.30372
00970610-a	gsg:lemma	dgs.14889
00970610-a	gsg:lemma	dgs.16311
00996485-v	gsg:lemma	dgs.15640
00996485-v	gsg:lemma	dgs.27601
01003277-a	gsg:lemma	dgs.18010
01009240-v	gsg:lemma	dgs.13734
01009240-v	gsg:lemma	dgs.13992
01009240-v	gsg:lemma	dgs.41622
01009240-v	gsg:lemma	dgs.51992
01032040-n	gsg:lemma	dgs.14352
01032368-n	gsg:lemma	dgs.14352
01032368-n	gsg:lemma	dgs.95715
01037819-n	gsg:lemma	dgs.13257
01037819-n	gsg:lemma	dgs.15970
01038666-v	gsg:lemma	dgs.93024
01038761-n	gsg:lemma	dgs.14352
01038761-n	gsg:lemma	dgs.39835
01038761-n	gsg:lemma	dgs.76709
01048406-a	gsg:lemma	dgs.18620
01048762-a	gsg:lemma	dgs.13555
01048762-a	gsg:lemma	dgs.50734
01048762-a	gsg:lemma	dgs.54171
01050890-a	gsg:lemma	dgs.14259
01055165-n	gsg:lemma	dgs.14909
01055165-n	gsg:lemma	dgs.15804
01064148-n	gsg:lemma	dgs.17652
01065687-n	gsg:lemma	dgs.14984
01086081-n	gsg:lemma	dgs.19642
01088881-a	gsg:lemma	dgs.15713
01097309-v	gsg:lemma	dgs.14598
01099109-n	gsg:lemma	dgs.14231
01099109-n	gsg:lemma	dgs.14253
01101391-a	gsg:lemma	dgs.13186
01101391-a	gsg:lemma	dgs.13215
01101391-a	gsg:lemma	dgs.13471
01101391-a	gsg:lemma	dgs.78820
01110274-n	gsg:lemma	dgs.14296
01115162-n	gsg:lemma	dgs.14953
01117541-n	gsg:lemma	dgs.14953
01123148-a	gsg:lemma	dgs.13555
01123148-a	gsg:lemma	dgs.50734
01128719-a	gsg:lemma	dgs.14259
01135952-n	gsg:lemma	dgs.13642
01139830-n	gsg:lemma	dgs.13078
01143040-n	gsg:lemma	dgs.13144
01143040-n	gsg:lemma	dgs.13480
01143040-n	gsg:lemma	dgs.13920
01143040-n	gsg:lemma	dgs.14239
01143040-n	gsg:lemma	dgs.16975
01148283-a	gsg:lemma	dgs.18620
01153486-v	gsg:lemma	dgs.89299
01160342-n	gsg:lemma	dgs.14539
01160342-n	gsg:lemma	dgs.14540
01160342-n	gsg:lemma	dgs.17764
01162754-v	gsg:lemma	dgs.15859
01166351-v	gsg:lemma	dgs.13121
01167981-v	gsg:lemma	dgs.13123
01168468-v	gsg:lemma	dgs.13121
01168468-v	gsg:lemma	dgs.13123
01168468-v	gsg:lemma	dgs.13346
01168468-v	gsg:lemma	dgs.17598
01168569-n	gsg:lemma	dgs.40860
01169067-v	gsg:lemma	dgs.13346
01169067-v	gsg:lemma	dgs.17598
01184814-n	gsg:lemma	dgs.14136
01185304-v	gsg:lemma	dgs.13121
01185304-v	gsg:lemma	dgs.13123
01195299-v	gsg:lemma	dgs.13189
01195299-v	gsg:lemma	dgs.17094
01195299-v	gsg:lemma	dgs.18902
01195299-v	gsg:lemma	dgs.27211
01207609-n	gsg:lemma	dgs.13654
01207609-n	gsg:lemma	dgs.13847
01207609-n	gsg:lemma	dgs.14236
01207609-n	gsg:lemma	dgs.14561
01207609-n	gsg:lemma	dgs.15931
01207609-n	gsg:lemma	dgs.47452
01207609-n	gsg:lemma	dgs.78531
01207609-n	gsg:lemma	dgs.78551
01207609-n	gsg:lemma	dgs.86158
01210152-v	gsg:lemma	dgs.13129
01235355-v	gsg:lemma	dgs.13561
01247413-n	gsg:lemma	dgs.15035
01293396-a	gsg:lemma	dgs.14509
01332730-v	gsg:lemma	dgs.13242
01345307-a	gsg:lemma	dgs.16606
01357966-a	gsg:lemma	dgs.15713
01358231-a	gsg:lemma	dgs.13859
01358231-a	gsg:lemma	dgs.15713
01372049-a	gsg:lemma	dgs.13938
01373545-a	gsg:lemma	dgs.13938
01375831-a	gsg:lemma	dgs.15107
01375831-a	gsg:lemma	dgs.30526
01375831-a	gsg:lemma	dgs.62064
01375831-a	gsg:lemma	dgs.70549
01375831-a	gsg:lemma	dgs.70558
01410606-a	gsg:lemma	dgs.13890
01410606-a	gsg:lemma	dgs.18738
01454636-a	gsg:lemma	dgs.15046
01455888-a	gsg:lemma	dgs.15046
01498319-v	gsg:lemma	dgs.58420
01500873-v	gsg:lemma	dgs.13086
01551633-a	gsg:lemma	dgs.15388
01553629-a	gsg:lemma	dgs.15388
01570892-a	gsg:lemma	dgs.29952
01573515-v	gsg:lemma	dgs.14843
01573515-v	gsg:lemma	dgs.15653
01573515-v	gsg:lemma	dgs.25215
01573515-v	gsg:lemma	dgs.25700
01573515-v	gsg:lemma	dgs.28997
01573515-v	gsg:lemma	dgs.30997
01573515-v	gsg:lemma	dgs.42219
01586342-a	gsg:lemma	dgs.14462
01586342-a	gsg:lemma	dgs.15596
01586342-a	gsg:lemma	dgs.61063
01586342-a	gsg:lemma	dgs.78494
01586752-a	gsg:lemma	dgs.15596
01586752-a	gsg:lemma	dgs.61063
01610955-n	gsg:lemma	dgs.13180
01612053-a	gsg:lemma	dgs.68252
01613294-n	gsg:lemma	dgs.17924
01637982-v	gsg:lemma	dgs.13659
01639765-n	gsg:lemma	dgs.19015
01639765-n	gsg:lemma	dgs.88474
01643620-a	gsg:lemma	dgs.14440
01643620-a	gsg:lemma	dgs.14503
01643620-a	gsg:lemma	dgs.14658
01643620-a	gsg:lemma	dgs.14991
01643620-a	gsg:lemma	dgs.14992
01643620-a	gsg:lemma	dgs.14993
01643620-a	gsg:lemma	dgs.15567
01643620-a	gsg:lemma	dgs.17057
01643620-a	gsg:lemma	dgs.29012
01643620-a	gsg:lemma	dgs.42382
01643620-a	gsg:lemma	dgs.50580
01643620-a	gsg:lemma	dgs.88791
01644225-a	gsg:lemma	dgs.14993
01644225-a	gsg:lemma	dgs.15566
01644541-a	gsg:lemma	dgs.14658
01644541-a	gsg:lemma	dgs.14993
01644541-a	gsg:lemma	dgs.15566
01644541-a	gsg:lemma	dgs.61063
01646941-a	gsg:lemma	dgs.13872
01646941-a	gsg:lemma	dgs.61063
01649720-a	gsg:lemma	dgs.13872
01649720-a	gsg:lemma	dgs.13873
01649720-a	gsg:lemma	dgs.61063
01649720-a	gsg:lemma	dgs.83839
01662784-n	gsg:lemma	dgs.58377
01676517-a	gsg:lemma	dgs.14830
01676517-a	gsg:lemma	dgs.18890
01676517-a	gsg:lemma	dgs.87786
01692222-a	gsg:lemma	dgs.29952
01697178-n	gsg:lemma	dgs.17801
01705655-a	gsg:lemma	dgs.15047
01726692-n	gsg:lemma	dgs.18773
01731351-a	gsg:lemma	dgs.13531
01735736-a	gsg:lemma	dgs.68252
01736122-a	gsg:lemma	dgs.68252
01736571-a	gsg:lemma	dgs.68252
01736883-a	gsg:lemma	dgs.68252
01747364-a	gsg:lemma	dgs.15195
01758308-n	gsg:lemma	dgs.15750
01758308-n	gsg:lemma	dgs.15786
01763159-a	gsg:lemma	dgs.68252
01771535-v	gsg:lemma	dgs.13129
01771535-v	gsg:lemma	dgs.16497
01772222-n	gsg:lemma	dgs.27257
01792158-n	gsg:lemma	dgs.15876
01792158-n	gsg:lemma	dgs.17473
01800349-a	gsg:lemma	dgs.15596
01800349-a	gsg:lemma	dgs.61063
