sign_id_wordnet,sign_id_original,language,origin,video,links,gloss
dgs.46886,46886,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3994028_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-46886,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type46886_de.html',REIHE1^
dgs.46919,46919,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4370651_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-46919,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type46919_de.html',RENTE4^
dgs.46957,46957,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3478902_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-46957,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type46957_de.html',ABLAUF1^
dgs.47033,47033,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/galex/filmegr/g47033.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-47033,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47033_de.html',GRABEN-VERTIEFUNG2B^
dgs.47054,47054,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3960977_1.mp4,,WOCHENENDE1^
dgs.47077,47077,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-47077,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47077_de.html',GESELLE2^
dgs.47214,47214,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-47214,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47214_de.html',LAUT2B^
dgs.47232,47232,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-47232,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47232_de.html',MACHT1^
dgs.47452,47452,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4361232_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-47452,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47452_de.html',UNTERSTÜTZEN1B^
dgs.47734,47734,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3960383_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-47734,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47734_de.html',BRAUCHEN1^
dgs.47865,47865,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-47865,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47865_de.html',LEGEN5^
dgs.47881,47881,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-47881,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type47881_de.html',SÜNDE3^
dgs.48021,48021,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3514032_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48021,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48021_de.html',DOM1^
dgs.48171,48171,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3979501_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48171,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48171_de.html',ESELSOHR1^
dgs.48305,48305,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48305,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48305_de.html',SCHRECKLICH1^
dgs.48357,48357,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48357,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48357_de.html',DREIECK2^
dgs.48401,48401,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3478509_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48401,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48401_de.html',HAMSTER1^
dgs.48443,48443,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4379002_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48443,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48443_de.html',WOCHE1B^
dgs.48449,48449,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3979130_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48449,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48449_de.html',GRAU3^
dgs.48523,48523,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4369800_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48523,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48523_de.html',MODERN1C^
dgs.48553,48553,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48553,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48553_de.html',BALLETT3^
dgs.48574,48574,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3919933_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48574,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48574_de.html',FEBRUAR2^
dgs.48595,48595,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48595,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48595_de.html',PARFÜM1^
dgs.48596,48596,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48596,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48596_de.html',PARFÜM2^
dgs.48613,48613,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48613,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48613_de.html',FABRIK3^
dgs.48617,48617,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48617,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48617_de.html',PROZENT4^
dgs.48618,48618,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48618,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48618_de.html',SCHACH1B^
dgs.48619,48619,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4464114_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48619,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48619_de.html',JA3C^
dgs.48623,48623,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48623,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48623_de.html',SCHAL2^
dgs.48639,48639,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48639,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48639_de.html',MIKROFON1^
dgs.48667,48667,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48667,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48667_de.html',KREDITKARTE2^
dgs.48669,48669,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48669,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48669_de.html',APPLAUS2^
dgs.48671,48671,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48671,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48671_de.html',BEULE1^
dgs.48689,48689,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48689,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48689_de.html',INTERVIEW3^
dgs.48722,48722,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48722,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48722_de.html',LAUT4^
dgs.48798,48798,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48798,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48798_de.html',PUMPE2^
dgs.48800,48800,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48800,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48800_de.html',KAPUZE1^
dgs.48874,48874,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48874,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48874_de.html',SKI3^
dgs.48876,48876,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48876,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48876_de.html',ALLEE1^
dgs.48937,48937,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48937,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48937_de.html',HORN1^
dgs.48942,48942,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48942,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48942_de.html',ENTTÄUSCHT3^
dgs.48963,48963,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3961254_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48963,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48963_de.html',$INDEX4^
dgs.48972,48972,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-48972,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48972_de.html',ABSICHT2B^
dgs.48976,48976,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4372060_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-48976,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type48976_de.html',ENKELKIND2^
dgs.49011,49011,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-49011,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49011_de.html',GOLD1^
dgs.49079,49079,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-49079,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49079_de.html',FLUGZEUG2A^*
dgs.49091,49091,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4017994_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-49091,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49091_de.html',ANKREUZEN2^
dgs.49141,49141,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-49141,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49141_de.html',ANZIEHEN-UNTERKÖRPER1A^
dgs.49202,49202,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-49202,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49202_de.html',FLUGZEUG2C^*
dgs.49211,49211,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3996402_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-49211,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49211_de.html',FLUGZEUG2C^
dgs.49298,49298,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3957727_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-49298,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49298_de.html',$INDEX2^
dgs.49891,49891,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-1.0-type-49891,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49891_de.html',$ALPHA^
dgs.49896,49896,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3867279_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-49896,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49896_de.html',ABLAUF2^
dgs.49898,49898,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-49898,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type49898_de.html',LIPPENSTIFT1^
dgs.50074,50074,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-50074,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50074_de.html',MASSE-PERSON3^
dgs.50101,50101,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-50101,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50101_de.html',U-BOOT1^
dgs.50102,50102,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-50102,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50102_de.html',ÄQUATOR1^
dgs.50161,50161,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3960155_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-50161,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50161_de.html',WIE-VIEL1^
dgs.50214,50214,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3961425_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-50214,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50214_de.html',AUSGEBEN1^
dgs.50412,50412,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3253713_1.mp4,,UHR5^
dgs.50580,50580,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4445354_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-50580,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50580_de.html',ALT4A^
dgs.50734,50734,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3961269_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-50734,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type50734_de.html',GUT4^
dgs.51148,51148,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-51148,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51148_de.html',MAFIA1^
dgs.51275,51275,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3499265_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-51275,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51275_de.html',GEMÜTLICH4^
dgs.51302,51302,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-51302,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51302_de.html',PEDAL2^
dgs.51330,51330,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3960503_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-51330,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51330_de.html',$TAG-KALENDER3A^
dgs.51401,51401,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3990667_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-51401,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51401_de.html',JA3A^
dgs.51514,51514,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3993078_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-51514,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51514_de.html',INKLUSIV1^
dgs.51692,51692,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-51692,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51692_de.html',PROZENT5^
dgs.51848,51848,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-51848,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51848_de.html',WIEGEN-BABY3^
dgs.51992,51992,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3800360_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-51992,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type51992_de.html',SPRECHEN1B^
dgs.52006,52006,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-52006,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type52006_de.html',WOHNUNG4^
dgs.52136,52136,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-52136,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type52136_de.html',PARFÜM3^
dgs.52392,52392,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-52392,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type52392_de.html',AUFKLÄREN1^
dgs.52789,52789,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4359922_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-52789,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type52789_de.html',INTERNET1C^
dgs.52806,52806,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-52806,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type52806_de.html',HÖRNER2B^
dgs.53067,53067,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-53067,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type53067_de.html',STRAMPELN1^
dgs.53123,53123,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3825809_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-53123,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type53123_de.html',RICHTUNG2^
dgs.53138,53138,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-53138,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type53138_de.html',ANTENNE1^
dgs.53172,53172,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-53172,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type53172_de.html',BEFRIEDIGUNG1^
dgs.54108,54108,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3794251_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-54108,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type54108_de.html',STUNDE2B^
dgs.54171,54171,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-1.0-type-54171,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type54171_de.html',$GEST-KEIN-PROBLEM1^
dgs.54205,54205,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-54205,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type54205_de.html',LOSGEHEN2^
dgs.55059,55059,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-55059,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55059_de.html',FRISEUR2^
dgs.55102,55102,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-55102,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55102_de.html',STRATEGIE1^
dgs.55191,55191,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55191_de.html,ABSICHT4^
dgs.55289,55289,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4400175_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-55289,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55289_de.html',BEWEGUNG-OBJEKT1^
dgs.55503,55503,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4370549_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-55503,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55503_de.html',WEISS2A^
dgs.55760,55760,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55760_de.html,BEFRIEDIGUNG2A^
dgs.55785,55785,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3970863_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-55785,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55785_de.html',WEISS4^
dgs.55847,55847,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3977836_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-55847,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55847_de.html',WEISS2B^
dgs.55897,55897,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3988397_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-55897,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type55897_de.html',ROSA14^
dgs.56262,56262,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3990651_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-56262,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56262_de.html',HOTEL3^
dgs.56328,56328,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-56328,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56328_de.html',WEISS9^
dgs.56341,56341,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3990045_1.mp4,,ROSA3^
dgs.56362,56362,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3369420_1.mp4,,$FARBEN14^
dgs.56439,56439,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-56439,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56439_de.html',GELB28^
dgs.56582,56582,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-56582,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56582_de.html',SICHERHEITSNADEL1^
dgs.56687,56687,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-56687,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56687_de.html',LUFTBALLON2^
dgs.56889,56889,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-56889,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56889_de.html',ZAUBEREI3^
dgs.56939,56939,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4016749_1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type56939_de.html,GEIGE1^
dgs.57250,57250,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57250,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57250_de.html',DOLLAR2^
dgs.57298,57298,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57298,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57298_de.html',KNALL1^
dgs.57311,57311,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4378230_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-57311,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57311_de.html',BART-SPITZ2^
dgs.57336,57336,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57336,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57336_de.html',KRUMM6^
dgs.57421,57421,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57421,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57421_de.html',YOGA1^
dgs.57423,57423,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57423_de.html,FEILE4^
dgs.57499,57499,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57499,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57499_de.html',LIEGESTÜTZ1^
dgs.57511,57511,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57511,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57511_de.html',GLEICHHEITSZEICHEN1^
dgs.57607,57607,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57607_de.html,PEITSCHE1^
dgs.57766,57766,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-57766,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type57766_de.html',SCHWERT1^
dgs.58095,58095,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-58095,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type58095_de.html',LUPE1^
dgs.58377,58377,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-58377,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type58377_de.html',SCHILDKRÖTE1^
dgs.58420,58420,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-58420,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type58420_de.html',DREIECK3^
dgs.59106,59106,dgs,dgs-korpus,,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59106_de.html,ANSPRECHEN1^
dgs.59185,59185,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3971905_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-59185,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59185_de.html',OKTOBER5^
dgs.59190,59190,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59190,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59190_de.html',SCHUHABSATZ1^
dgs.59667,59667,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59667,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59667_de.html',HOTEL1^
dgs.59704,59704,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/3974985_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-59704,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59704_de.html',APRIL6^
dgs.59718,59718,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59718,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59718_de.html',WARUM5^
dgs.59736,59736,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4005657_1.mp4,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59736_de.html,JUNGE3^
dgs.59830,59830,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59830,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59830_de.html',SCHMUCK1A^
dgs.59893,59893,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59893,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59893_de.html',WUNDER2^
dgs.59973,59973,dgs,dgs-korpus,https://www.sign-lang.uni-hamburg.de/korpusdict/clips/4519134_1.mp4,'https://doi.org/10.25592/dgs.corpus-3.0-type-59973,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59973_de.html',BEHÄLTER8^
dgs.59989,59989,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-59989,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type59989_de.html',HÄUTEN3^
dgs.60028,60028,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-1.0-type-60028,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type60028_de.html',$NUM-HUNDERT2^
dgs.60357,60357,dgs,dgs-korpus,,'https://doi.org/10.25592/dgs.corpus-3.0-type-60357,https://www.sign-lang.uni-hamburg.de/meinedgs/types/type60357_de.html',PINSEL2^
