sign_id_wordnet,sign_id_original,language,origin,video,links,gloss
gsl.3837,3837,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/marmaro_lem_3_HD.mp4,,άγαλμα
gsl.3844,3844,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agorazw_pswnizw_lem_1_HD.mp4,,αγοράζω
gsl.386,386,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apolyw_apolysi_lem_1_HD.mp4,,απολύω
gsl.3866,3866,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/AIGYPTOS_lem_3_HD.mp4,,Αίγυπτος
gsl.3907,3907,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/MENW-ANAVDOS_DEN_EXW_TI_NA_PW_amixania_lem_1_HD.mp4,,αμηχανία
gsl.3922,3922,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aneksartitos_aneksartisia_lem_1_HD.mp4,,ανεξάρτητος
gsl.3933,3933,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/antithetos_lem_1_HD.mp4,,αντίθεση
gsl.3961,3961,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ARAXNI_lem_2_HD.mp4,,αράχνη
gsl.3974,3974,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/Asia_lem_1_HD.mp4,,Ασία
gsl.398,398,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/metro_metrw_2_lem_3_HD.mp4,,απόσταση
gsl.4009,4009,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vera_daxtylidi_2_lem_1_HD.mp4,,βέρα
gsl.4015,4015,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/violi_lem_1_HD.mp4,,βιολί
gsl.403,403,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/itta_ittimenos_xanw_lem_3_HD.mp4,,αποτυγχάνω
gsl.406,406,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/APOUSIA_apousiazw_lem_1_HD.mp4,,απουσία
gsl.4062,4062,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/GNWRIZW_gnwrimia_lem_1_HD.mp4,,γνωριμία
gsl.4080,4080,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/delfini_lem_1_HD.mp4,,δελφίνι
gsl.409,409,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apofasi_apofasizw_lem_3_HD.mp4,,απόφαση
gsl.4117,4117,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/diakoptis_lem_1_HD.mp4,,διακόπτης
gsl.412,412,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apofasi_apofasizw_2_apofasismenos_apofasistikotita_apolytos_lem_1_HD.mp4,,αποφασιστικότητα
gsl.414,414,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/antio_apoxairetw_lem_3_HD.mp4,,αποχαιρετώ
gsl.4177,4177,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/egwistis_lem_3_HD.mp4,,εγωισμός
gsl.421,421,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/zimia_enikos_lem_2_HD.mp4,,απώλεια
gsl.432,432,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/AKOMI_AKOMA_ARGA_argw_argoporw_lem_1_HD.mp4,,αργός
gsl.4372,4372,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/katholikos_lem_3_HD.mp4,,καθολικός
gsl.4397,4397,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kaskol_lem_2_HD.mp4,,κασκόλ
gsl.4452,4452,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kokkinos_1_lem_2_HD.mp4,,κόκκινο
gsl.446,446,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aristera_aristeros_lem_1_HD.mp4,,αριστερά
gsl.4475,4475,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/KOULTOURA_lem_2_HD.mp4,,κουλτούρα
gsl.45,45,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aganaktw_lem_2_HD.mp4,,αγανάκτηση
gsl.4501,4501,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/KYPROS_lem_1_HD.mp4,,Κύπρος
gsl.451,451,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arni_lem_3_HD.mp4,,αρνί
gsl.452,452,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arnisi_arnoymai_1x_lem_2_HD.mp4,,άρνηση
gsl.4524,4524,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/LEWFOROS_dromos_panw_katw_lem_1_HD.mp4,,λεωφόρος
gsl.455,455,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arpazw_1x_lem_2_HD.mp4,,αρπάζω
gsl.457,457,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arrwstos_arrwstainw_lem_1_HD.mp4,,αρρωσταίνω
gsl.4596,4596,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/elattwnw_meiwnw_periorizw_lem_2_HD.mp4,,μείωση
gsl.46,46,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agapi_lem_1_HD.mp4,,αγάπη
gsl.460,460,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arseniko_lem_1_HD.mp4,,αρσενικό
gsl.462,462,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arxaios_lem_1_HD.mp4,,αρχαίος
gsl.4673,4673,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/Nea_Yorki_lem_3_HD.mp4,,Νέα Υόρκη
gsl.468,468,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arxigos_lem_1_HD.mp4,,αρχηγός
gsl.469,469,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arxi_arxizw_enarksi_lem_1_HD.mp4,,αρχίζω
gsl.4697,4697,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anaskela_lem_1_HD.mp4,,ξαπλώνω
gsl.470,470,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arwma_kolwnia_1_lem_1_HD.mp4,,άρωμα
gsl.476,476,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asimenios_asimi_1_lem_1_HD.mp4,,ασήμι
gsl.477,477,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/askisi_lem_1_HD.mp4,,άσκηση
gsl.478,478,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aspida_1_lem_1_HD.mp4,,ασπίδα
gsl.479,479,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asprizw_lem_3_HD.mp4,,ασπρίζω
gsl.480,480,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aspros_1_lem_2_HD.mp4,,άσπρος
gsl.483,483,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/astro_asteri_1_lem_2_HD.mp4,,αστέρι
gsl.4830,4830,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/pouli_petaw_lem_2_HD.mp4,,πετάω
gsl.486,486,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/astragalos_lem_1_HD.mp4,,αστράγαλος
gsl.489,489,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/astynomia_astynomikos_lem_3_HD.mp4,,αστυνομία
gsl.4897,4897,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/poulw_pwlisi_lem_1_HD.mp4,,πουλάω
gsl.49,49,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aggelia_lem_1_HD.mp4,,αγγελία
gsl.4903,4903,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/prasino_lem_2_HD.mp4,,πράσινο
gsl.492,492,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/antexw_anthektikos_geros_lem_3_HD.mp4,,ασφάλεια
gsl.4953,4953,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/Rwmi_lem_1_HD.mp4,,Ρώμη
gsl.496,496,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asfaltos_lem_2_HD.mp4,,άσφαλτος
gsl.4967,4967,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/saouna_lem_1_HD.mp4,,σάουνα
gsl.497,497,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asximos_lem_3_HD.mp4,,άσχημος
gsl.498,498,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asxoloymai_enasxolisi_kanw_lem_3_HD.mp4,,ασχολούμαι
gsl.50,50,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aggelos_fwtostefano_lem_2_HD.mp4,,άγγελος
gsl.503,503,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/perivallon_2x_lem_1_HD.mp4,,ατμόσφαιρα
gsl.505,505,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/metallo_metalliko_atsali_lem_1_HD.mp4,,ατσάλι
gsl.506,506,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/atyxima_aftokinitistiko_sygkrousi_lem_1_HD.mp4,,ατύχημα
gsl.511,511,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/avli_proaylio_lem_1_HD.mp4,,αυλή
gsl.5132,5132,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/touristas_lem_1_HD.mp4,,τουρίστας
gsl.5134,5134,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/TOURKIA_lem_3_HD.mp4,,Τουρκία
gsl.514,514,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afksanw_ayksisi_xrima_lem_1_HD.mp4,,αύξηση
gsl.516,516,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ayrio_avrianos_lem_1_HD.mp4,,αύριο
gsl.518,518,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afti_lem_1_HD.mp4,,αυτί
gsl.52,52,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aggizw_lem_2_HD.mp4,,αγγίζω
gsl.5205,5205,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ilektronikos_ypologistis_foritos_laptop_lem_1_HD.mp4,,φορητός υπολογιστής
gsl.524,524,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afairw_afairesi_lem_1_HD.mp4,,αφαιρώ
gsl.525,525,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afetiria_lem_3_HD.mp4,,αφετηρία
gsl.528,528,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afinw_lem_1_HD.mp4,,αφήνω
gsl.5286,5286,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aidiazw_lem_1_HD.mp4,,αηδία
gsl.5294,5294,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/akontio_lem_1_HD.mp4,,ακόντιο
gsl.5305,5305,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aleifw_1_lem_1_HD.mp4,,αλείφω
gsl.5308,5308,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/amaksa_lem_1_HD.mp4,,άμαξα
gsl.5313,5313,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/amydgalo_1_lem_1_HD.mp4,,αμύγδαλο
gsl.5317,5317,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anavw_fws_diakoptis_1_lem_1_HD.mp4,,ανάβω
gsl.5322,5322,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anakyklwsi_lem_3_HD.mp4,,ανακύκλωση
gsl.5325,5325,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/leptomereia_3_analysi_lem_3_HD.mp4,,ανάλυση
gsl.534,534,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/axladi_lem_1_HD.mp4,,αχλάδι
gsl.5340,5340,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/fysaei_aeras_anemos_lem_2_HD.mp4,,άνεμος
gsl.536,536,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vagoni_lem_3_HD.mp4,,βαγόνι
gsl.5360,5360,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/antilamvanomai_antilipsi_lem_1.mp4,,αντίληψη
gsl.5368,5368,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anwtato_orio_terma_lem_3_HD.mp4,,όριο
gsl.537,537,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anthodoxeio_vazo_lem_2_HD.mp4,,βάζο
gsl.5370,5370,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/anwteros_2_lem_1_HD.mp4,,κεφαλή
gsl.5372,5372,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apagwgi_1_lem_1_HD.mp4,,απαγωγή
gsl.5376,5376,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apallassomai_efthynwn_2X_ksefortwnomai_mtfr_lem_1_HD.mp4,,απαλλάσσομαι
gsl.5382,5382,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apogoiteyw_apogoitefsi_lem_1_HD.mp4,,απογοήτευση
gsl.5388,5388,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apodrw_apodrasi_2_lem_3_HD.mp4,,απόδραση
gsl.539,539,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vazw_topothetw_lem_2_HD.mp4,,βάζω
gsl.5391,5391,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/apothiki_apothikeyw_fylaw_ypoloipo_perissevma_lem_1_HD.mp4,,αποθήκευση
gsl.5398,5398,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/aposyndew_aposyndesi_lem_2_HD.mp4,,αποσύνδεση
gsl.54,54,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agelada_lem_3_HD.mp4,,αγελάδα
gsl.5409,5409,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/mixanikos_4_arxitektonas_sxediastis_lem_1_HD.mp4,,αρχιτέκτονας
gsl.5410,5410,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/arwma_kolwnia_2_lem_3_HD.mp4,,άρωμα
gsl.5413,5413,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asimenios_asimi_2_lem_1_HD.mp4,,ασήμι
gsl.5414,5414,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asthenoforo_lem_1_HD.mp4,,ασθενοφόρο
gsl.5426,5426,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/megalwnw_afksanw_4_lem_3_HD.mp4,,αυξάνω
gsl.5429,5429,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/pethainw_aftoktonw_aftoktonia_lem_3_HD.mp4,,αυτοκτονώ
gsl.5431,5431,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/egkrateia_aftosygkratw-isi_sygkratoymai_lem_2_HD.mp4,,αυτοσυγκράτηση
gsl.5434,5434,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afigoymai_afigisi_diigoymai_diigisi_lem_3_HD.mp4,,αφηγούμαι
gsl.5439,5439,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/afosiwmenos_afosiwsi_prosilwsi_lem_1_HD.mp4,,αφοσίωση
gsl.544,544,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vathmos_lem_2_HD.mp4,,βαθμός
gsl.5440,5440,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/AFRIKI_1_lem_3_HD.mp4,,Αφρική
gsl.5448,5448,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vasileia_lem_1_HD.mp4,,βασιλεία
gsl.545,545,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vathia_vathys_vathos_lem_1_HD.mp4,,βάθος
gsl.5453,5453,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vaftisi_vaftisia_vaftizw_1_lem_2_HD.mp4,,βαφτίζω
gsl.5460,5460,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vorras_voria_anw_lem_1_HD.mp4,,βορράς
gsl.5475,5475,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/katasxw-esi_dimeyw-si_lem_1_HD.mp4,,δήμευση
gsl.5477,5477,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/dimos_dimotikos_dimosios_lem_1_HD.mp4,,δήμος
gsl.548,548,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/APOSKEVI_valitsa_lem_1_HD.mp4,,βαλίτσα
gsl.5482,5482,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/gantzos_gantzwnw_lem_1_HD.mp4,,γάντζος
gsl.5487,5487,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/asteios_asteieyomai_gelaw_gelio_kwmwdia_lem_2_HD.mp4,,γέλιο
gsl.549,549,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vamvaki_lem_3_HD.mp4,,βαμβάκι
gsl.55,55,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agenis_lem_1_HD.mp4,,αγενής
gsl.5515,5515,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/desmos-erwtikos_lem_2_HD.mp4,,δεσμός
gsl.5516,5516,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/dexomai_apodexomai_lem_1_HD.mp4,,δέχομαι
gsl.554,554,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/varka_1_lem_2_HD.mp4,,βάρκα
gsl.5540,5540,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kavgas_kavgadizw_tsakwmos_diapliktismos-izomai_1_lem_1.mp4,,διαπληκτισμός
gsl.5548,5548,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/diafora_diaforetikos_alliwtikos_2_dyikos_lem_1_HD.mp4,,διαφορά
gsl.555,555,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/varos_varys_1_lem_2_HD.mp4,,βάρος
gsl.5559,5559,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/dikaiologw_dikaiologia_lem_1_HD.mp4,,δικαιολογία
gsl.556,556,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/varos_varys_2_lem_3_HD.mp4,,βαρύς
gsl.5570,5570,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/peithw_3_diplwmatia_lem_3_HD.mp4,,διπλωματία
gsl.5572,5572,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/distazw_1_lem_1_HD.mp4,,διστάζω
gsl.558,558,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vasi_lem_1_HD.mp4,,βάση
gsl.5595,5595,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/eggoni_to_lem_1_HD.mp4,,εγγόνι
gsl.5596,5596,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/eggoni_thyl_lem_3_HD.mp4,,εγγονή
gsl.56,56,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agios_lem_2_HD.mp4,,άγιος
gsl.560,560,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/statheros_themelio_themeliwdis_lem_2_HD.mp4,,βασικός
gsl.5600,5600,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/egxeiridio_xrisis_1_lem_3_HD.mp4,,εγχειρίδιο
gsl.5606,5606,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/eisitirio_MMM_treno_metro_proastikos_lewforeio_lem_1_HD.mp4,,εισιτήριο
gsl.5612,5612,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ekdikisi_ekdikoymai_lem_2_HD.mp4,,εκδίκηση
gsl.5616,5616,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ekpliksi_ekpliktos_ekplissomai_eklpissw_lem_1_HD.mp4,,εκπλήσσω
gsl.562,562,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vasilissa_lem_3_HD.mp4,,βασίλισσα
gsl.5626,5626,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/elissomai_eligmos_lem_1.mp4,,ελίσσομαι
gsl.5631,5631,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/analampi_empnefsi_lem_1_HD.mp4,,έμπνευση
gsl.5643,5643,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/eksanagkazw_lem_1_HD.mp4,,εξαναγκάζω
gsl.5658,5658,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/konteyw_plisiazei-stigmi_opou_na-nai_eperxomenos_lem_2_HD.mp4,,επερχόμενος
gsl.5660,5660,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/epidimia_lem_2_HD.mp4,,επιδημία
gsl.5662,5662,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/epidrasi_epirroi_epireazw_lem_1_HD.mp4,,επιρροή
gsl.567,567,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vgazw_lem_1_HD.mp4,,βγάζω
gsl.5678,5678,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/efthys-anthrwpos_lem_3_HD.mp4,,ευθύς
gsl.5680,5680,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/eyxomai_evgeneia_lem_1_HD.mp4,,εύχομαι
gsl.5685,5685,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/tavli_zaria_lem_1_HD.mp4,,ζάρι
gsl.5691,5691,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kalw_rwtaw_lem_1_HD.mp4,,ρωτάω
gsl.5692,5692,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/zitw_zitwkryagazw_lem_2_HD.mp4,,ζητωκραυγάζω
gsl.5699,5699,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/sporia_mayra_iliosporos_1_lem_3_HD.mp4,,ηλιόσπορος
gsl.571,571,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/velona_lem_2_HD.mp4,,βελόνα
gsl.573,573,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/veltiwnw_proodevw_lem_1_HD.mp4,,βελτιώνομαι
gsl.5733,5733,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/theologos_kathigitis_lem_3_HD.mp4,,θεολόγος
gsl.5736,5736,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/thyella_lem_2.mp4,,θύελλα
gsl.574,574,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kaysimo_venzini_petrelaio_1_lem_2_HD.mp4,,βενζίνη
gsl.575,575,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/veranta_mpalkoni_lem_1_HD.mp4,,βεράντα
gsl.5754,5754,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/isopalia_2_patsizw_patsi_erxomai-sta-isa_isofarizw_lem_3_HD.mp4,,ισοπαλία
gsl.5755,5755,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/isorropw_2_krataw-isorropia_2_lem_3_HD.mp4,,ισορροπώ
gsl.5767,5767,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kala_kalos_2X_lem_3_HD.mp4,,καλό*2
gsl.578,578,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/Verolino_lem_2_HD.mp4,,Βερολίνο
gsl.5783,5783,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/koudoyni_3_dialeimma_kampanaki_lem_2_HD.mp4,,καμπανάκι
gsl.5784,5784,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kataskinwsi_kampingk_lem_2_HD.mp4,,κάμπινγκ
gsl.5790,5790,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/karavi_ploio_lem_1_HD.mp4,,πλοίο
gsl.5795,5795,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/karotsi_lem_2.mp4,,καρότσι
gsl.58,58,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agkaliazw_agkalia_lem_1_HD.mp4,,αγκαλιά
gsl.580,580,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vadizw_vima_lem_1_HD.mp4,,βήμα
gsl.5801,5801,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/melagxolw_katathlipsi_1_lem_2_HD.mp4,,κατάθλιψη
gsl.5802,5802,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/melagxolw_katathlipsi_2_lem_2_HD.mp4,,κατάθλιψη
gsl.5807,5807,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/katametraw-katametrisi_lem_3_HD.mp4,,καταμετρώ
gsl.5812,5812,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kataraktis_lem_3_HD.mp4,,καταρράκτης
gsl.5821,5821,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/katigorw_katigoria_lem_1.mp4,,κατηγορία
gsl.583,583,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/via_ksylodarmos_viaios_lem_2_HD.mp4,,βία
gsl.5837,5837,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/leitourgia-w_2_kinitiras_moter_lem_3_HD.mp4,,κινητήρας
gsl.5859,5859,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/klouvi_2_lem_1_HD.mp4,,κλουβί
gsl.5875,5875,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kolokytha_lem_3_HD.mp4,,κολοκύθα
gsl.588,588,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vivlio_lem_2_HD.mp4,,βιβλίο
gsl.5888,5888,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kommwtria_kommwtis_lem_3_HD.mp4,,κομμωτής
gsl.589,589,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vivliothiki_lem_1_HD.mp4,,βιβλιοθήκη
gsl.59,59,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agkyra_lem_3_HD.mp4,,άγκυρα
gsl.590,590,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vivliopwleio_1_lem_3_HD.mp4,,βιβλιοπωλείο
gsl.5907,5907,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kourasmenos_kourasi_kourazomai_lem_1_HD.mp4,,κουράζομαι
gsl.591,591,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vida_vidwnw_lem_3_HD.mp4,,βίδα
gsl.5911,5911,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/koutala_lem_2_HD.mp4,,κουτάλα
gsl.592,592,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vidwnw_katsavidi_lem_2_HD.mp4,,βιδώνω
gsl.5928,5928,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/krema_fagito_1_lem_3_HD.mp4,,κρέμα
gsl.5937,5937,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/ktinotrofos-eia_lem_3_HD.mp4,,κτηνοτροφία
gsl.5949,5949,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/kopilatw_kopilasia_athlima_lem_2_HD.mp4,,κωπηλασία
gsl.595,595,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/viomixania_ergostasio_lem_1_HD.mp4,,βιομηχανία
gsl.5951,5951,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/koufos_kwfos_kwfwsi_lem_2_HD.mp4,,κωφός
gsl.5958,5958,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/elastikos_lastixo_lem_2_HD.mp4,,λάστιχο
gsl.5959,5959,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/latreyw_latreia_1_lem_1_HD.mp4,,λατρεία
gsl.597,597,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vitrina_lem_2_HD.mp4,,βιτρίνα
gsl.5973,5973,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/lepto_a_lem_1_HD.mp4,,λεπτό
gsl.5986,5986,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/logariazw-smos-ypologizw-smos_2-statistiki_lem_1_HD.mp4,,λογαριάζω
gsl.599,599,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/vlavi_lem_3_HD.mp4,,βλάβη
gsl.5997,5997,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/loustros_loustrarw_lem_3_HD.mp4,,λουστράρω
gsl.60,60,gsl,noema,https://sign.ilsp.gr/sisbuilder/video/agkystri_lem_1_HD.mp4,,αγκίστρι
